C/H,Mg/H,Si/H,O/H,Fe/H,S/H,He/H,N/H,mass,name
0.0005787953857006364,5.656412717862918e-05,6.20114256890548e-05,0.0009387746380928438,5.736152510448679e-05,2.3037519909463476e-05,0.08140440660946323,0.0001522520653013769,0.7793103448275862,292
0.0006133887702504785,5.993539570531429e-05,6.571584845379426e-05,0.0009948107287635869,6.210169418915616e-05,2.4415753700131155e-05,0.08155687284812248,0.0001613165067223255,0.7793103448275862,293
0.0006500272421812246,6.351708810382874e-05,6.96563785768452e-05,0.0010541689457771262,6.723357536499336e-05,2.5881338404384584e-05,0.08171897654931552,0.00017096100069030837,0.7793103448275862,294
0.0006887208770688609,6.731601819855313e-05,7.379902775493061e-05,0.0011169000416233967,7.278953843983151e-05,2.742524824663326e-05,0.08189082624684967,0.00018116539098015944,0.7793103448275862,295
0.0007300562890250452,7.132654599595206e-05,7.821693333892501e-05,0.0011841284573134308,7.880462815669913e-05,2.9062038319687054e-05,0.08207481906096485,0.00019200152345768485,0.7793103448275862,296
0.0007734957352034886,7.559396600819816e-05,8.288267273748105e-05,0.0012546004195328141,8.53167852417281e-05,3.0797678913585686e-05,0.08226912685745347,0.0002035219282814218,0.7793103448275862,297
0.0008197533333873541,8.012818570044194e-05,8.784320813897175e-05,0.0013297160943666752,9.236708571873862e-05,3.263714707166469e-05,0.08247636272903631,0.00021559310550011283,0.7793103448275862,298
0.0008688394305817718,8.49225622853722e-05,9.309493876805094e-05,0.0014091017042211005,0.00010000000000000002,3.4587289963649174e-05,0.08269654513140695,0.00022847631515180127,0.7793103448275862,299
0.00016142818063724504,1.5773410993579874e-05,1.7291316238261158e-05,0.00026183746486304775,1e-05,6.426189415675817e-06,0.07960629117039442,4.246988286568885e-05,0.8103448275862069,300
0.00017104704258471984,1.6718908624861066e-05,1.8333717910079653e-05,0.000277451840403282,1.0826367338740546e-05,6.809255614669866e-06,0.07964660438757343,4.498582699319245e-05,0.8103448275862069,301
0.0001813053841515967,1.7716838827460815e-05,1.9425651379805967e-05,0.00029403069840543177,1.1721022975334803e-05,7.215541110343414e-06,0.0796895176050521,4.7690136968931896e-05,0.8103448275862069,302
0.000192097884195873,1.8772527728998558e-05,2.0583291861085026e-05,0.0003115646044624685,1.2689610031679222e-05,7.648934747628832e-06,0.07973494544882884,5.053381487638902e-05,0.8103448275862069,303
0.00020360150974883212,1.9894362882126308e-05,2.1817406404444184e-05,0.000330265133282115,1.373823795883263e-05,8.106655080217903e-06,0.07978341185865076,5.354356601503483e-05,0.8103448275862069,304
0.00021576966097742992,2.1084117494528714e-05,2.3120809751079085e-05,0.0003499365190549689,1.4873521072935115e-05,8.5910685512835e-06,0.07983469473482294,5.676173530380877e-05,0.8103448275862069,305
0.0002286994455177403,2.234516373687385e-05,2.4503884449384274e-05,0.0003708273002339797,1.610262027560939e-05,9.102801521862118e-06,0.07988922217886284,6.015192076586932e-05,0.8103448275862069,306
0.00024235358445496002,2.3677388139811714e-05,2.5965896978184043e-05,0.00039298719247039544,1.743328822199988e-05,9.647824657695015e-06,0.0799470958079809,6.37383824931915e-05,0.8103448275862069,307
0.000256796137887109,2.50957442795429e-05,2.751821886210547e-05,0.0004165310990477184,1.887391822135097e-05,1.0223505178215219e-05,0.08000863254581005,6.754589923736718e-05,0.8103448275862069,308
0.00027214974791861984,2.6596106410440363e-05,2.9163372087651897e-05,0.00044138064823307806,2.043359717856942e-05,1.083504940777618e-05,0.08007391709764197,7.158955011550603e-05,0.8103448275862069,309
0.00028843423694420884,2.818625616601538e-05,3.09046443515681e-05,0.0004677880797940801,2.2122162910704494e-05,1.1482033720286657e-05,0.0801433440318677,7.586299706814766e-05,0.8103448275862069,310
0.0003056432937305749,2.987036559539705e-05,3.275014031868945e-05,0.000495692667266845,2.3950266199874856e-05,1.216808073945759e-05,0.08021694559144658,8.039623140046497e-05,0.8103448275862069,311
0.00032390123544925913,3.1656724946409824e-05,3.470901565856021e-05,0.0005253082017380351,2.5929437974046673e-05,1.2895228388585716e-05,0.080295208080639,8.519532500839978e-05,0.8103448275862069,312
0.0003432856008870638,3.354580841934137e-05,3.678335188700187e-05,0.0005567025212480615,2.8072162039411774e-05,1.3666011257295783e-05,0.08037839051470377,9.02902299385548e-05,0.8103448275862069,313
0.0003637894955539449,3.5552408022480855e-05,3.898068473811535e-05,0.0005899999652340784,3.0391953823131972e-05,1.4482628865192821e-05,0.08046675223146767,9.568020088624741e-05,0.8103448275862069,314
0.000385500561448896,3.7674171985012595e-05,4.130955395587316e-05,0.0006252469801317121,3.290344562312669e-05,1.5347714254321758e-05,0.08056056103778692,0.00010140209596194981,0.8103448275862069,315
0.00040855971036407677,3.992777317054945e-05,4.377551242339493e-05,0.000662629943920755,3.5622478902624424e-05,1.626537072180867e-05,0.08066031381393372,0.00010745964494935402,0.8103448275862069,316
0.00043299294002619414,4.2308989881983364e-05,4.639467768702931e-05,0.0007022175218015906,3.856620421163472e-05,1.7235992553232577e-05,0.08076625922188815,0.00011388298930251811,0.8103448275862069,317
0.00045885648433818046,4.484083423814408e-05,4.916131806736176e-05,0.0007441526583755391,4.175318936560401e-05,1.8267578276663838e-05,0.08087878144932197,0.00012068808197009951,0.8103448275862069,318
0.00048624619528139497,4.751829231218614e-05,5.210827289447943e-05,0.0007886551947503551,4.520353656360243e-05,1.9357232489551524e-05,0.08099842113321594,0.0001279002937405183,0.8103448275862069,319
0.0005153004385045569,5.035798825099945e-05,5.5214285719788476e-05,0.0008357467553449414,4.893900918477494e-05,2.051536991440417e-05,0.08112547090930275,0.00013554477833059372,0.8103448275862069,320
0.0005461454803013438,5.336906998569279e-05,5.851143893658801e-05,0.0008857385049790514,5.298316906283709e-05,2.1741380820214268e-05,0.0812606491890824,0.00014363558126507292,0.8103448275862069,321
0.0005787241933540227,5.656409662216403e-05,6.202512919116034e-05,0.0009386308324425066,5.736152510448679e-05,2.3037417069552908e-05,0.08140416553473234,0.0001522321979669663,0.8103448275862069,322
0.0006133555609672887,5.993712705895747e-05,6.572860168424207e-05,0.0009945522961086616,6.210169418915616e-05,2.441787099863499e-05,0.08155656314677479,0.0001613267980307006,0.8103448275862069,323
0.0006499662224434032,6.352263531155084e-05,6.964855809201101e-05,0.0010542675112811088,6.723357536499336e-05,2.5874485020972146e-05,0.08171903796902405,0.00017097802474729914,0.8103448275862069,324
0.0006888847240422897,6.730642665430849e-05,7.380504955396627e-05,0.001117279040661062,7.278953843983151e-05,2.742273767331914e-05,0.08189144866111316,0.00018116509585185613,0.8103448275862069,325
0.0007300250992954709,7.133310825570438e-05,7.821569968311574e-05,0.001183950169652695,7.880462815669913e-05,2.9066686513023264e-05,0.08207461155229662,0.00019202485760685497,0.8103448275862069,326
0.0007736278202045202,7.559252007848052e-05,8.289410976323346e-05,0.0012549142080100057,8.53167852417281e-05,3.0802191776900174e-05,0.08226961633967601,0.00020346226328415396,0.8103448275862069,327
0.000819957957998881,8.01139918291635e-05,8.785832169254325e-05,0.0013295437745338352,9.236708571873862e-05,3.263804674160831e-05,0.08247638751306682,0.0002156291230700389,0.8103448275862069,328
0.0008688389661693204,8.488715198433059e-05,9.310865091499687e-05,0.0014091544902626243,0.00010000000000000002,3.458445776932975e-05,0.08269660482143759,0.0002285101459171108,0.8103448275862069,329
0.00016144456518776384,1.5773597275745453e-05,1.7296735641786665e-05,0.0002618732263600911,1e-05,6.425091742110373e-06,0.07960635316198217,4.246240730357527e-05,0.8413793103448275,330
0.00017107463154140623,1.6719628015063283e-05,1.8329036090308263e-05,0.0002774778937091675,1.0826367338740546e-05,6.810480796847052e-06,0.07964666960080735,4.49967367393596e-05,0.8413793103448275,331
0.00018127485185923947,1.7717755573089453e-05,1.9428380844324448e-05,0.0002939394647612373,1.1721022975334803e-05,7.218006718521306e-06,0.07968938292287062,4.768605260967577e-05,0.8413793103448275,332
0.00019212197777438404,1.8775603583959186e-05,2.0589704758263106e-05,0.00031156288054924613,1.2689610031679222e-05,7.64994838062636e-06,0.07973498787006225,5.053309912675687e-05,0.8413793103448275,333
0.00020361284194613004,1.9896261744717738e-05,2.181587400862441e-05,0.000330188257062301,1.373823795883263e-05,8.106209764402427e-06,0.0797833312605759,5.35496163258178e-05,0.8413793103448275,334
0.00021576965464815978,2.10837305238805e-05,2.3119499147232234e-05,0.00034996831898740163,1.4873521072935115e-05,8.590676893825632e-06,0.07983472812249633,5.6759785785879605e-05,0.8413793103448275,335
0.0002286344306878939,2.234520414955245e-05,2.4502511300606553e-05,0.00037091947908411547,1.610262027560939e-05,9.102948328669394e-06,0.07988927638333101,6.0153684347916434e-05,0.8413793103448275,336
0.00024234712307619335,2.368240926051629e-05,2.596597111412088e-05,0.0003930072084813974,1.743328822199988e-05,9.647327106667205e-06,0.07994712290757242,6.373794553902852e-05,0.8413793103448275,337
0.0002568112672366137,2.509569364874008e-05,2.751751188244384e-05,0.00041653036280664115,1.887391822135097e-05,1.0224761224660267e-05,0.08000864359812561,6.754240220599577e-05,0.8413793103448275,338
0.0002721511361767116,2.6596853153044787e-05,2.9162185979573538e-05,0.0004413152004329037,2.043359717856942e-05,1.0834734844277249e-05,0.08007382399171871,7.158072952944341e-05,0.8413793103448275,339
0.00028841810781381644,2.81860042102277e-05,3.0904327901638724e-05,0.00046779856795616865,2.2122162910704494e-05,1.1482705189234113e-05,0.08014335195823089,7.587153712448976e-05,0.8413793103448275,340
0.00030565864006644076,2.9870764496567855e-05,3.2750294783885544e-05,0.0004957103323023912,2.3950266199874856e-05,1.2168744092967246e-05,0.08021698006751585,8.03915726537682e-05,0.8413793103448275,341
0.0003239385227890852,3.1652451455959314e-05,3.470935741808673e-05,0.0005253150221680182,2.5929437974046673e-05,1.2894853326513556e-05,0.08029524550462266,8.519692946981076e-05,0.8413793103448275,342
0.0003432524118043372,3.3545502362077045e-05,3.678247619284535e-05,0.0005567445145947116,2.8072162039411774e-05,1.3665271022781307e-05,0.08037839725235897,9.02807493767609e-05,0.8413793103448275,343
0.00036377358698056183,3.555052209275e-05,3.897917740799942e-05,0.0005899806684975487,3.0391953823131972e-05,1.4481392133421687e-05,0.08046671559069207,9.569181322812158e-05,0.8413793103448275,344
0.00038551185189553085,3.767466382614746e-05,4.1310023296601575e-05,0.000625252404210775,3.290344562312669e-05,1.5347644571455696e-05,0.08056058045813987,0.00010140216790049069,0.8413793103448275,345
0.0004085722073217918,3.9925369737784566e-05,4.3774690655212564e-05,0.0006626084058871821,3.5622478902624424e-05,1.6264363370556638e-05,0.08066029452316151,0.00010746416064272829,0.8413793103448275,346
0.00043296813220699507,4.2313634725110165e-05,4.639591331265007e-05,0.0007021903527330554,3.856620421163472e-05,1.7237226734939093e-05,0.08076621013920358,0.00011387764001261558,0.8413793103448275,347
0.00045881729778967365,4.483872792239993e-05,4.917022748522448e-05,0.0007441958140356502,4.175318936560401e-05,1.826778307407302e-05,0.08087882738673666,0.00012069923652814939,0.8413793103448275,348
0.00048625208217301563,4.75165537414293e-05,5.210889046414585e-05,0.0007886949740411582,4.520353656360243e-05,1.9358471725044406e-05,0.08099848922664944,0.00012791030772192684,0.8413793103448275,349
0.0005152790472132314,5.0359210630028e-05,5.52158640230457e-05,0.0008358106481564326,4.893900918477494e-05,2.0514967381009737e-05,0.08112552388823785,0.00013553369537766438,0.8413793103448275,350
0.0005460619263531481,5.336966719792482e-05,5.851575899757983e-05,0.0008855753036230479,5.298316906283709e-05,2.174244911989831e-05,0.08126039527826101,0.00014365187642607813,0.8413793103448275,351
0.0005787141041992343,5.6560256764558644e-05,6.200966896708637e-05,0.0009384553595390595,5.736152510448679e-05,2.3040883641312712e-05,0.08140388145598616,0.00015221393755726333,0.8413793103448275,352
0.0006133125725209746,5.9940785549927575e-05,6.572844602365322e-05,0.0009947324618516911,6.210169418915616e-05,2.4416477202327226e-05,0.08155673572439728,0.00016131111166339202,0.8413793103448275,353
0.0006499671071196437,6.351406706362805e-05,6.96454070321454e-05,0.0010542607705650118,6.723357536499336e-05,2.587624635259626e-05,0.08171896944877292,0.00017093993897103157,0.8413793103448275,354
0.0006888835296289789,6.730586472281334e-05,7.381818649553389e-05,0.0011171896265627767,7.278953843983151e-05,2.7418633996606778e-05,0.08189138846803778,0.00018119791480877725,0.8413793103448275,355
0.0007300306777548581,7.132574739209906e-05,7.82233902188248e-05,0.001183892868702038,7.880462815669913e-05,2.905822780418599e-05,0.08207448332819897,0.0001919861195087503,0.8413793103448275,356
0.0007736942922040738,7.560525821364112e-05,8.290112333177613e-05,0.0012546091744661083,8.53167852417281e-05,3.079939261058046e-05,0.0822693327427225,0.00020346783671423848,0.8413793103448275,357
0.0008199251641852926,8.009738736697529e-05,8.783553982172344e-05,0.0013298151747286398,9.236708571873862e-05,3.264340455947173e-05,0.08247663424901411,0.00021563208615667397,0.8413793103448275,358
0.0008688250932007591,8.490013977170398e-05,9.30886782380459e-05,0.0014088976740785294,0.00010000000000000002,3.458520979622813e-05,0.08269624216614489,0.00022850337606098651,0.8413793103448275,359
0.00016140338081308025,1.5773352237490036e-05,1.7293809352814168e-05,0.00026179770875523324,1e-05,6.426628009019877e-06,0.07960620904841494,4.2456386337833654e-05,0.8724137931034482,360
0.0001710851453838507,1.6713309224127963e-05,1.8331289841585636e-05,0.0002775059978537271,1.0826367338740546e-05,6.811176181605528e-06,0.07964669676256853,4.498491612070043e-05,0.8724137931034482,361
0.00018130258868288759,1.771338912111056e-05,1.9424538792036088e-05,0.0002940053883936432,1.1721022975334803e-05,7.216502205706754e-06,0.07968947729489272,4.769092975241328e-05,0.8724137931034482,362
0.00019216593036123112,1.877587927165314e-05,2.058102645526845e-05,0.0003116016285583616,1.2689610031679222e-05,7.648743737074055e-06,0.07973506383236378,5.053950757767046e-05,0.8724137931034482,363
0.00020360169660257101,1.9898333247050023e-05,2.181181292355424e-05,0.0003302020834980339,1.373823795883263e-05,8.10453415271481e-06,0.07978333198252431,5.35524220236606e-05,0.8724137931034482,364
0.00021576371246002438,2.1086936955163735e-05,2.3118496508133454e-05,0.000349913359141376,1.4873521072935115e-05,8.589063606676357e-06,0.07983465276001069,5.675970097529286e-05,0.8724137931034482,365
0.00022864607742806184,2.2345096190792314e-05,2.450482045273093e-05,0.00037083589202901724,1.610262027560939e-05,9.101869799083818e-06,0.07988916859734807,6.013974033234318e-05,0.8724137931034482,366
0.00024229821335368468,2.3678582264048367e-05,2.596407668143955e-05,0.0003930181160325216,1.743328822199988e-05,9.64660988087463e-06,0.07994707145516598,6.373283876138804e-05,0.8724137931034482,367
0.0002567987249769215,2.5099409006235745e-05,2.7517946910917286e-05,0.00041650704403967115,1.887391822135097e-05,1.0224189898980673e-05,0.08000861011946488,6.754357898612372e-05,0.8724137931034482,368
0.00027215200585609713,2.6594615297208197e-05,2.9160811040574458e-05,0.00044136982205219796,2.043359717856942e-05,1.0834782680958518e-05,0.0800738938693568,7.158725926792299e-05,0.8724137931034482,369
0.00028839649261947793,2.818508136035571e-05,3.090326667694984e-05,0.00046775446238968174,2.2122162910704494e-05,1.1481023125108955e-05,0.08014325153916255,7.585716402232947e-05,0.8724137931034482,370
0.0003056498148338461,2.9868115255867448e-05,3.274956719413194e-05,0.0004957109550337594,2.3950266199874856e-05,1.2168345228840111e-05,0.08021697183181078,8.039788246291254e-05,0.8724137931034482,371
0.0003239042510625623,3.1654988171717324e-05,3.470993462503089e-05,0.0005253224847387356,2.5929437974046673e-05,1.2895898939875247e-05,0.0802952340037028,8.519947786269612e-05,0.8724137931034482,372
0.00034326784433872943,3.354571257481152e-05,3.678067608537658e-05,0.0005567157547303497,2.8072162039411774e-05,1.3665902850032651e-05,0.08037838368929234,9.028991412769924e-05,0.8724137931034482,373
0.00036380746661520905,3.554975028980392e-05,3.897989467819558e-05,0.000590029431675972,3.0391953823131972e-05,1.4482780588586493e-05,0.08046680480616153,9.56844786497172e-05,0.8724137931034482,374
0.0003855234897920405,3.7676294240268235e-05,4.1308391486253264e-05,0.0006252588751547523,3.290344562312669e-05,1.53478111668553e-05,0.08056059803559835,0.00010140078860828261,0.8724137931034482,375
0.00040856959219416123,3.992646935932221e-05,4.3778311066306746e-05,0.0006626587773689789,3.5622478902624424e-05,1.6264928351315986e-05,0.0806603716436377,0.00010746819393815389,0.8724137931034482,376
0.00043292818106971685,4.230874303453767e-05,4.639308851983474e-05,0.0007022035199996951,3.856620421163472e-05,1.72362740951262e-05,0.08076617337382375,0.00011387978403138639,0.8724137931034482,377
0.00045884651381555375,4.4841622584894175e-05,4.9165163533274204e-05,0.0007441905302562589,4.175318936560401e-05,1.8267530648913052e-05,0.08087882879316435,0.00012068724792103633,0.8724137931034482,378
0.0004862802858400527,4.751262706009517e-05,5.2100635346527714e-05,0.00078858306671197,4.520353656360243e-05,1.93595568698006e-05,0.08099835359960628,0.00012791207670166742,0.8724137931034482,379
0.0005152953684165104,5.035880685766533e-05,5.52178388895304e-05,0.000835778072226786,4.893900918477494e-05,2.051661898323103e-05,0.08112551521770373,0.00013554205787849139,0.8724137931034482,380
0.0005460549000700294,5.3369127730621595e-05,5.852197873818408e-05,0.0008856938747274754,5.298316906283709e-05,2.1741222550474852e-05,0.08126052160200048,0.00014362797280757764,0.8724137931034482,381
0.0005787854695453302,5.655002788307223e-05,6.201086041874436e-05,0.0009385922683212536,5.736152510448679e-05,2.3038001967235963e-05,0.08140410004612288,0.00015221581462300344,0.8724137931034482,382
0.0006133105870878597,5.993307079127539e-05,6.571959053301168e-05,0.0009947670327669516,6.210169418915616e-05,2.442106807316129e-05,0.08155674259481943,0.00016129996292412453,0.8724137931034482,383
0.0006499371979254554,6.352203895249807e-05,6.964791496460123e-05,0.00105400489438222,6.723357536499336e-05,2.5874377020884215e-05,0.08171864809460871,0.00017095284109419534,0.8724137931034482,384
0.0006888561858637317,6.731895744428794e-05,7.379669647681445e-05,0.001117210944628993,7.278953843983151e-05,2.7421706543676813e-05,0.08189137649504619,0.00018119966827441307,0.8724137931034482,385
0.0007300384075788156,7.133766996891891e-05,7.821152966668642e-05,0.001183898386757986,7.880462815669913e-05,2.9063600530423335e-05,0.0820745271747689,0.0001920038611525634,0.8724137931034482,386
0.0007736697129189775,7.560826172127647e-05,8.28828236129678e-05,0.00125469459026536,8.53167852417281e-05,3.079623568672548e-05,0.08226940050605853,0.0002034912643123557,0.8724137931034482,387
0.0008200542513526087,8.010623334702125e-05,8.785929906482993e-05,0.001329564104883531,9.236708571873862e-05,3.263909755019884e-05,0.08247650244467937,0.0002156362836013321,0.8724137931034482,388
0.0008689787362325407,8.49106135632384e-05,9.311682703452282e-05,0.001409030643462933,0.00010000000000000002,3.45800423902438e-05,0.08269670189983205,0.00022857323796091826,0.8724137931034482,389
0.00016144587412666718,1.5776168033137967e-05,1.7296244112375294e-05,0.00026181314321059676,1e-05,6.42522530053524e-06,0.07960627389401354,4.245450372223086e-05,0.903448275862069,390
0.00017104879009575223,1.6718618988959608e-05,1.8329414048761047e-05,0.0002774048195370036,1.0826367338740546e-05,6.809660523599061e-06,0.07964655504784295,4.500160513670942e-05,0.903448275862069,391
0.0001812897629132618,1.7716865463117057e-05,1.9423711180319333e-05,0.00029404696291545235,1.1721022975334803e-05,7.216470199110529e-06,0.07968951370497004,4.76831210382635e-05,0.903448275862069,392
0.0001921256752725489,1.8772587441148804e-05,2.0585567443656133e-05,0.0003115826378262637,1.2689610031679222e-05,7.649149315379428e-06,0.07973500195874791,5.053536864814357e-05,0.903448275862069,393
0.0002035750005433588,1.989697411730654e-05,2.1812866453827805e-05,0.00033015938724116167,1.373823795883263e-05,8.106058244538785e-06,0.07978324902498812,5.354578218266568e-05,0.903448275862069,394
0.0002157565357065706,2.1085962479032874e-05,2.312037136731002e-05,0.00034994131279504414,1.4873521072935115e-05,8.588815526629829e-06,0.07983468077454123,5.6757739894339006e-05,0.903448275862069,395
0.0002286777472753786,2.2343986674774398e-05,2.4501480331741e-05,0.00037084816852848344,1.610262027560939e-05,9.102349665633686e-06,0.07988921413270884,6.014724876029981e-05,0.903448275862069,396
0.0002423241485223835,2.3676988451995464e-05,2.5960970299049443e-05,0.00039295717978560593,1.743328822199988e-05,9.648396833012783e-06,0.07994701859941801,6.373728846882373e-05,0.903448275862069,397
0.00025680270795111796,2.509631245794821e-05,2.7519105742745864e-05,0.0004165219510692422,1.887391822135097e-05,1.022384413713938e-05,0.08000863517250922,6.754957659304122e-05,0.903448275862069,398
0.0002721634464689785,2.6593482354673565e-05,2.9161902965909893e-05,0.00044137163299139446,2.043359717856942e-05,1.0834288832079737e-05,0.08007389339488581,7.157584123147526e-05,0.903448275862069,399
0.00028842826557050767,2.818501366683924e-05,3.090289893957438e-05,0.00046777397491771047,2.2122162910704494e-05,1.148213222194357e-05,0.08014330730956425,7.585640575458691e-05,0.903448275862069,400
0.00030567079638945283,2.986995254122296e-05,3.275337951840548e-05,0.0004956637607825786,2.3950266199874856e-05,1.2167641639739976e-05,0.08021693660909833,8.039280007810621e-05,0.903448275862069,401
0.0003239311556619941,3.165473185474858e-05,3.4708127232333285e-05,0.0005253180638794024,2.5929437974046673e-05,1.2895298450177598e-05,0.08029524916171761,8.520061042623075e-05,0.903448275862069,402
0.00034323115033161363,3.354520033452923e-05,3.678280541248518e-05,0.0005567612506595157,2.8072162039411774e-05,1.3666618212282777e-05,0.0803784114106648,9.028943660390723e-05,0.903448275862069,403
0.00036378471346822875,3.5552722993801385e-05,3.898046240221646e-05,0.000590002090422278,3.0391953823131972e-05,1.4482313406330427e-05,0.08046675581582721,9.56857398225735e-05,0.903448275862069,404
0.0003855424178449832,3.767303388636544e-05,4.130850328318591e-05,0.0006252574593280455,3.290344562312669e-05,1.5347536202763716e-05,0.08056060880598817,0.00010140192146171668,0.903448275862069,405
0.00040856750536893526,3.992570492221907e-05,4.377707538494345e-05,0.000662585093051346,3.5622478902624424e-05,1.6265342511797473e-05,0.08066026650087788,0.00010746189825653231,0.903448275862069,406
0.0004329882436584187,4.2313748123962654e-05,4.639511351852405e-05,0.0007021891848257887,3.856620421163472e-05,1.723725725771819e-05,0.08076623011730005,0.00011388114743687178,0.903448275862069,407
0.00045886926454163744,4.484125658539098e-05,4.916481008503127e-05,0.0007441796011282074,4.175318936560401e-05,1.826672128722518e-05,0.0808788441157603,0.00012069728550459974,0.903448275862069,408
0.00048622695463284237,4.7522277759013343e-05,5.210508630172751e-05,0.0007886100150247791,4.520353656360243e-05,1.9358127092770742e-05,0.08099834107135373,0.00012789347794520494,0.903448275862069,409
0.0005153778344379567,5.0351113237605266e-05,5.521580836212122e-05,0.0008356891916673616,4.893900918477494e-05,2.0515266582212047e-05,0.08112546688275188,0.00013554955953467334,0.903448275862069,410
0.0005461590884741473,5.336841405173773e-05,5.852416778941144e-05,0.0008855921225264806,5.298316906283709e-05,2.1739916100907237e-05,0.08126052165246692,0.0001436548338692545,0.903448275862069,411
0.0005787276331123511,5.655550664925228e-05,6.201298429729874e-05,0.0009385499588985015,5.736152510448679e-05,2.3041547746139402e-05,0.08140402614527609,0.00015222513391236408,0.903448275862069,412
0.0006133472080245317,5.9939566978281175e-05,6.571386103234396e-05,0.0009947455433910223,6.210169418915616e-05,2.441542575093726e-05,0.0815567497316477,0.0001613128095082129,0.903448275862069,413
0.0006498290455011546,6.352088522354791e-05,6.96495841064696e-05,0.0010540777597376132,6.723357536499336e-05,2.5873233663165464e-05,0.08171866799598232,0.00017098152778569387,0.903448275862069,414
0.000688819801655099,6.731168557314303e-05,7.379215709311316e-05,0.0011168011421344357,7.278953843983151e-05,2.742555685142052e-05,0.08189080250445145,0.00018119260806323412,0.903448275862069,415
0.0007301824344235937,7.134356954247694e-05,7.824416137840676e-05,0.0011836178018510637,7.880462815669913e-05,2.9058333879561414e-05,0.08207439089496359,0.0001920144353365767,0.903448275862069,416
0.0007736230415808866,7.560935238521901e-05,8.28895342815019e-05,0.0012546766231539407,8.53167852417281e-05,3.079716238677826e-05,0.08226930662391191,0.00020344944970916923,0.903448275862069,417
0.0008197216392721356,8.010547343451606e-05,8.785207659802103e-05,0.0013300160800703588,9.236708571873862e-05,3.264261689567199e-05,0.08247671690683873,0.00021560658275600024,0.903448275862069,418
0.0008687131202600737,8.493364082259073e-05,9.311349564822396e-05,0.0014089151232731056,0.00010000000000000002,3.458592251938069e-05,0.08269628260732445,0.00022850730742589607,0.903448275862069,419
0.0001614255404785123,1.5771818663198642e-05,1.7297505671583017e-05,0.00026178867017834933,1e-05,6.426270824129811e-06,0.07960622607416565,4.245917920888197e-05,0.9344827586206896,420
0.00017106028816361442,1.6716835819629105e-05,1.833244658350233e-05,0.0002774394532760897,1.0826367338740546e-05,6.81037745831086e-06,0.07964660457723521,4.499233377548044e-05,0.9344827586206896,421
0.00018128251587581706,1.7718915346849114e-05,1.9428408569991022e-05,0.0002940734533266756,1.1721022975334803e-05,7.217145574270181e-06,0.07968956979081467,4.769534996809083e-05,0.9344827586206896,422
0.00019213820061496877,1.877444754478408e-05,2.0581808272180233e-05,0.00031156770346518005,1.2689610031679222e-05,7.648643805640916e-06,0.0797349841891905,5.0531108244585266e-05,0.9344827586206896,423
0.00020359832240266672,1.9895813459061526e-05,2.1815272877541405e-05,0.0003302294496000575,1.373823795883263e-05,8.105107659909683e-06,0.07978337679557054,5.3560672814120676e-05,0.9344827586206896,424
0.0002157886877220058,2.1083842379537152e-05,2.3123971345210004e-05,0.000349973374126935,1.4873521072935115e-05,8.589652359103308e-06,0.0798347504604795,5.6751110714550604e-05,0.9344827586206896,425
0.00022865466511300342,2.23477995399303e-05,2.450129173159656e-05,0.00037087660975208445,1.610262027560939e-05,9.104251472248764e-06,0.07988923965736248,6.014711693806466e-05,0.9344827586206896,426
0.00024234595770720015,2.3681701935943702e-05,2.596866330878283e-05,0.00039296353517092567,1.743328822199988e-05,9.64767910820159e-06,0.07994707545974811,6.37409511583985e-05,0.9344827586206896,427
0.00025684944028421205,2.5095614840932767e-05,2.752140454664499e-05,0.00041643951913182157,1.887391822135097e-05,1.022263909803957e-05,0.08000856773809281,6.754206847107073e-05,0.9344827586206896,428
0.0002721272325801563,2.659317226129626e-05,2.9163118799411747e-05,0.00044142463237710467,2.043359717856942e-05,1.083405382000984e-05,0.08007394942184964,7.159563945597054e-05,0.9344827586206896,429
0.00028840828802694716,2.8183776318888925e-05,3.090437431489106e-05,0.0004677565612782735,2.2122162910704494e-05,1.1482660488168505e-05,0.08014327264338238,7.586002876190088e-05,0.9344827586206896,430
0.0003056821033913809,2.9870612467882275e-05,3.275312342963463e-05,0.0004957200517160497,2.3950266199874856e-05,1.2167864072747534e-05,0.08021702132781924,8.039429916210388e-05,0.9344827586206896,431
0.0003239193440377827,3.1654123782817565e-05,3.470865746944058e-05,0.0005253422474610639,2.5929437974046673e-05,1.2895047091601199e-05,0.08029526067894413,8.519407319656645e-05,0.9344827586206896,432
0.0003432808069173269,3.3546896427201865e-05,3.678297765026845e-05,0.0005566959770328313,2.8072162039411774e-05,1.3666053357668045e-05,0.08037838146544772,9.029241775310149e-05,0.9344827586206896,433
0.000363791979329747,3.5550150987478085e-05,3.897918475733377e-05,0.0005900022143177225,3.0391953823131972e-05,1.4482137754259972e-05,0.08046675515002247,9.568613387995585e-05,0.9344827586206896,434
0.00038551788472675154,3.7673661221955224e-05,4.1308764544492275e-05,0.0006252899286993832,3.290344562312669e-05,1.534729675882531e-05,0.08056062552142489,0.0001013999149854279,0.9344827586206896,435
0.00040856103208985995,3.992792693065458e-05,4.377773803695898e-05,0.0006626176455318868,3.5622478902624424e-05,1.6265047100142767e-05,0.08066030989437294,0.00010746504592553695,0.9344827586206896,436
0.0004329723144060763,4.2313050671411484e-05,4.639309770179049e-05,0.0007021811556387611,3.856620421163472e-05,1.7237706558501927e-05,0.08076620436157385,0.00011388487451087551,0.9344827586206896,437
